Date,VOO_contributed,VOO_dca_value,VOO_lump_sum_value,VTI_contributed,VTI_dca_value,VTI_lump_sum_value,VT_contributed,VT_dca_value,VT_lump_sum_value,EWJ_contributed,EWJ_dca_value,EWJ_lump_sum_value,BND_contributed,BND_dca_value,BND_lump_sum_value,BIL_contributed,BIL_dca_value,BIL_lump_sum_value
2012-07-12,230000.0,246497.8393848502,2422070.297527202,230000.0,245433.95274304462,2432139.00325728,230000.0,224408.0818728047,2092862.6911575347,230000.0,213971.69062139478,1866997.5910781138,230000.0,244764.22111179604,2137165.105393578,230000.0,229847.89908794867,1928402.1409284824
2012-07-13,230000.0,250696.93086483906,2463330.272769426,230000.0,249273.41471588454,2470186.327644561,230000.0,227984.46563084424,2126216.5707237134,230000.0,216094.88998231434,1885523.4441042945,230000.0,244793.06972602473,2137416.9978122837,230000.0,229897.96836092987,1928822.2173946793
2012-07-16,230000.0,250131.71990845885,2457776.5499753365,230000.0,248663.4906661862,2464142.2573204804,230000.0,227934.1338669035,2125747.1693097684,230000.0,215151.24582190564,1877289.731648214,230000.0,244937.09849317663,2138674.5887049874,230000.0,229847.89908794867,1928402.1409284824
2012-07-17,230000.0,251908.23746402308,2475232.485553132,230000.0,250313.9716676469,2480497.7744480977,230000.0,229344.4806472431,2138900.270274465,230000.0,214207.57264236416,1869055.7659873716,230000.0,244850.7010147924,2137920.2068955954,230000.0,229847.89908794867,1928402.1409284824
2012-07-18,230000.0,253725.22681825672,2493086.0941559295,230000.0,252108.0143733238,2498275.9228632613,230000.0,230553.39463281984,2150174.7794459583,230000.0,214915.27674353786,1875230.7971246697,230000.0,245254.53215922642,2141446.2689418998,230000.0,229847.89908794867,1928402.1409284824
2012-07-19,230000.0,254371.1850022586,2499433.233485102,230000.0,252538.6298718596,2502543.1268816576,230000.0,231963.84715215932,2163328.866548079,230000.0,216566.74108165145,1889640.5535370966,230000.0,245196.7360212346,2140941.6204733388,230000.0,229897.96836092987,1928822.2173946793
2012-07-20,230000.0,252029.35830545568,2476422.610355757,230000.0,250242.19951730288,2479786.545034855,230000.0,228639.3072570733,2132323.719792117,230000.0,211376.6546707045,1844354.7552215117,230000.0,245658.4457282726,2144973.0506808297,230000.0,229847.89908794867,1928402.1409284824
2012-07-23,230000.0,249525.9978794659,2451824.768253261,230000.0,247479.3023960948,2452407.489385156,230000.0,225415.53662886863,2102258.3620014684,230000.0,208545.75120861127,1819653.871058033,230000.0,245773.79073041998,2145980.1885400773,230000.0,229847.89908794867,1928402.1409284824
2012-07-24,230000.0,247547.572980904,2432384.905434774,230000.0,245254.55717424102,2430361.274646294,230000.0,222896.88652133383,2078769.061624456,230000.0,206658.40484952828,1803185.9397363479,230000.0,246062.19444809455,2148498.393034509,230000.0,229897.96836092987,1928822.2173946793
2012-07-25,230000.0,247386.1570735474,2430798.8441705755,230000.0,245290.49545999765,2430717.406736097,230000.0,223652.41811019435,2085815.2600551052,230000.0,206658.40484952828,1803185.9397363479,230000.0,246235.28613346658,2150009.7475467436,230000.0,229948.20541031644,1929243.701489054
2012-07-26,230000.0,251423.69518737777,2470471.4074881575,230000.0,249022.24699673697,2467697.369620332,230000.0,228488.12692200128,2130913.78980979,230000.0,209725.27738998932,1829945.7584233712,230000.0,246062.19444809455,2148498.393034509,230000.0,229897.96836092987,1928822.2173946793
2012-07-27,230000.0,256268.8626731988,2518079.6797685064,230000.0,253938.0823823984,2516411.065673529,230000.0,233122.3765042954,2174133.4812369156,230000.0,213499.89756032324,1862880.9880548357,230000.0,245139.2530967687,2140439.7068367517,230000.0,229948.20541031644,1929243.701489054
2012-07-30,230000.0,256147.78110570967,2516889.940868866,230000.0,253686.86245266616,2513921.590266119,230000.0,232568.30414494767,2168966.1211338257,230000.0,212320.327850246,1852588.7208823543,230000.0,245600.76498473767,2144469.409781943,230000.0,229948.20541031644,1929243.701489054
2012-07-31,230000.0,254492.36475460624,2500623.9371422026,230000.0,252287.5839774095,2500055.3760848516,230000.0,231712.02972395578,2160980.380272219,230000.0,212084.3587718782,1850529.7863588098,230000.0,245860.38602787323,2146736.2976117693,230000.0,229847.89908794867,1928402.1409284824
2012-08-01,240000.0,264209.7101839869,2497846.5933664283,240000.0,261282.80867964987,2490098.5092215734,240000.0,241006.829899036,2154403.5832555145,240000.0,221376.6546707045,1844354.7552215117,240000.0,255562.454025042,2144134.8966499018,240000.0,239897.96836092987,1928822.2173946793
2012-08-02,240000.0,262363.28828125435,2480390.46483714,240000.0,259491.9628002455,2473031.245297532,240000.0,238589.38585153085,2132793.6142747737,240000.0,220388.3525337655,1836120.9161630508,240000.0,256043.96092326238,2148174.675291841,240000.0,239897.96836092987,1928822.2173946793
2012-08-03,240000.0,267482.9766593568,2528792.153652572,240000.0,264752.66644459503,2523167.2277161544,240000.0,244580.44403791658,2186348.7655111467,240000.0,222859.100278114,1856705.4505080134,240000.0,255111.24503825387,2140349.313443068,240000.0,239897.96836092987,1928822.2173946793
2012-08-06,240000.0,268196.34792206786,2535536.38715227,240000.0,265424.2675795882,2529567.775052158,240000.0,245789.04195581994,2197152.640596915,240000.0,225082.68511123798,1875230.7971246697,240000.0,255351.9298624231,2142368.6270099375,240000.0,239950.39059923936,1929243.701489054
2012-08-07,240000.0,269413.3630107716,2547042.0846199268,240000.0,267028.57870029594,2544857.3103652135,240000.0,247523.24193472782,2212654.96744054,240000.0,227800.5653748147,1897874.2659931772,240000.0,254689.83643207606,2136813.751454115,240000.0,239897.96836092987,1928822.2173946793
2012-08-08,240000.0,269707.0344867293,2549818.4636382414,240000.0,267364.31593138824,2548056.980419504,240000.0,247313.11694245195,2210776.6221816926,240000.0,227306.3915123478,1893757.1565603747,240000.0,254629.772452504,2136309.8226781785,240000.0,239845.72119688953,1928402.1409284824
2012-08-09,240000.0,270000.8080099022,2552595.8074140158,240000.0,267588.182976386,2550190.4961981717,240000.0,247838.7190034565,2215475.0739395497,240000.0,227800.5653748147,1897874.2659931772,240000.0,254479.41520686858,2135048.3454453005,240000.0,239845.72119688953,1928402.1409284824
2012-08-10,240000.0,270420.4669777695,2556563.275992416,240000.0,268110.5454467525,2555168.7571687507,240000.0,248311.58986807943,2219702.1520086136,240000.0,228047.6523060481,1899932.820709578,240000.0,254780.24979178607,2137572.3074807315,240000.0,239845.72119688953,1928402.1409284824
2012-08-13,240000.0,270210.65790327895,2554579.734654708,240000.0,267886.76888233237,2553036.103695385,240000.0,247733.47724331412,2214534.2988368114,240000.0,227553.47844358123,1895815.7112767757,240000.0,254810.4104533364,2137825.351407637,240000.0,239845.72119688953,1928402.1409284824
2012-08-14,240000.0,270336.5841668594,2555770.2453603167,240000.0,267812.08621361473,2552324.3568989607,240000.0,247838.7190034565,2215475.0739395497,240000.0,227306.3915123478,1893757.1565603747,240000.0,254178.4948407749,2132523.6637172448,240000.0,239845.72119688953,1928402.1409284824
2012-08-15,240000.0,270630.25564281706,2558546.6243786314,240000.0,268409.1132565834,2558014.192204903,240000.0,247996.16795750597,2216882.5385783156,240000.0,226070.9720521788,1883464.50958075,240000.0,253275.90530484624,2124951.057918327,240000.0,239845.72119688953,1928402.1409284824
2012-08-16,240000.0,272476.82041165093,2576004.1035683635,240000.0,270461.01369836245,2577569.3793868106,240000.0,250466.26046415992,2238963.141644782,240000.0,229035.89365899426,1908166.1533585151,240000.0,253005.09413159717,2122678.9883016017,240000.0,239845.72119688953,1928402.1409284824
2012-08-17,240000.0,273106.2476351227,2581954.727581486,240000.0,270983.4666493066,2582548.5026626918,240000.0,250676.49577274622,2240842.4730410534,240000.0,230765.3958056408,1922575.150156656,240000.0,253426.24539424645,2126212.3912126804,240000.0,239845.72119688953,1928402.1409284824
2012-08-20,240000.0,273022.2627769973,2581160.7321919273,240000.0,270946.11626689,2582192.543033949,240000.0,250361.15659940557,2238023.599213824,240000.0,230271.2371391721,1918458.1673262345,240000.0,253305.9115602794,2125202.8063985077,240000.0,239845.72119688953,1928402.1409284824
2012-08-21,240000.0,272182.98566014884,2573226.180938112,240000.0,270386.3853179914,2576858.149973568,240000.0,250413.72232132155,2238493.493696481,240000.0,230271.2371391721,1918458.1673262345,240000.0,253757.0862345971,2128988.1017282917,240000.0,239845.72119688953,1928402.1409284824
2012-08-22,240000.0,272224.98829393304,2573623.2751086378,240000.0,270050.6661830146,2573658.652380338,240000.0,250203.48701273525,2236614.162300209,240000.0,230024.18059993512,1916399.8658145955,240000.0,254780.24979178607,2137572.3074807315,240000.0,239845.72119688953,1928402.1409284824
2012-08-23,240000.0,270084.83368691365,2553390.188706559,240000.0,268035.8808741504,2554457.1828333866,240000.0,248521.82517666573,2221581.483404885,240000.0,230024.18059993512,1916399.8658145955,240000.0,254900.61793822353,2138582.1801719535,240000.0,239845.72119688953,1928402.1409284824
2012-08-24,240000.0,271763.3675111676,2569259.098262697,240000.0,269565.63599894906,2569036.1785774413,240000.0,248942.24063568312,2225339.653128716,240000.0,229777.09366870168,1914341.3110981942,240000.0,254900.61793822353,2138582.1801719535,240000.0,239845.72119688953,1928402.1409284824
2012-08-27,240000.0,271763.3675111676,2569259.098262697,240000.0,269528.32180876355,2568680.56387082,240000.0,248837.05403369595,2224399.37109469,240000.0,229035.89365899426,1908166.1533585151,240000.0,255291.83157038057,2141864.4103569514,240000.0,239845.72119688953,1928402.1409284824
2012-08-28,240000.0,271511.4741651206,2566877.6909484956,240000.0,269491.0257146935,2568325.1216252586,240000.0,248889.67491376714,2224869.7586460593,240000.0,227059.35016910904,1891698.9816511166,240000.0,255382.02189903246,2142621.095182743,240000.0,239845.72119688953,1928402.1409284824
2012-08-29,240000.0,271763.3675111676,2569259.098262697,240000.0,269826.8172341323,2571525.3090627305,240000.0,248469.23187567215,2221111.342387872,240000.0,227800.5653748147,1897874.2659931772,240000.0,255171.3261740612,2140853.386157529,240000.0,239845.72119688953,1928402.1409284824
2012-08-30,240000.0,269707.0344867293,2549818.4636382414,240000.0,267812.08621361473,2552324.3568989607,240000.0,245999.2496853286,2199031.7254588306,240000.0,223600.3458758161,1862880.9880548357,240000.0,255382.02189903246,2142621.095182743,240000.0,239845.72119688953,1928402.1409284824
2012-08-31,240000.0,271133.8790593667,2563307.895395098,240000.0,269416.28875762934,2567612.8574456535,240000.0,247733.47724331412,2214534.2988368114,240000.0,223847.44800304776,1864939.669373618,240000.0,256284.7315286078,2150194.7085513356,240000.0,239845.72119688953,1928402.1409284824
2012-09-04,250000.0,280420.4669777695,2556563.275992416,250000.0,279229.8806717412,2565836.3360620905,250000.0,257470.75895004466,2212185.8125609513,250000.0,230882.49600423584,1840237.7723910906,250000.0,266115.9141738551,2148778.3534655846,250000.0,249845.72119688953,1928402.1409284824
2012-09-05,250000.0,280420.4669777695,2556563.275992416,250000.0,279229.8806717412,2565836.3360620905,250000.0,257088.0161476264,2208897.290785421,250000.0,228041.69638214537,1817595.316341632,250000.0,266115.9141738551,2148778.3534655846,250000.0,249900.1467264133,1928822.2173946793
2012-09-06,250000.0,286251.66225438623,2609725.656969838,250000.0,284802.06420783495,2617038.9901395165,250000.0,262993.0268505629,2259633.0751258526,250000.0,231140.78517126024,1842296.453709873,250000.0,265489.2198946656,2143718.050681575,250000.0,249900.1467264133,1928822.2173946793
2012-09-07,250000.0,287426.6971400134,2620438.3238053955,250000.0,286195.10070772876,2629839.567428343,250000.0,265508.30041379743,2281244.2767783734,250000.0,234239.87396037512,1866997.5910781138,250000.0,265489.2198946656,2143718.050681575,250000.0,249845.72119688953,1928402.1409284824
2012-09-10,250000.0,285729.5421061798,2604965.5436623236,250000.0,284492.4254681552,2614193.7275644243,250000.0,263594.4429341289,2264800.4352289424,250000.0,234239.87396037512,1866997.5910781138,250000.0,265551.825148634,2144223.562781286,250000.0,249845.72119688953,1928402.1409284824
2012-09-11,250000.0,286512.70116431644,2612105.5206721034,250000.0,285111.5903379597,2619883.217948246,250000.0,265234.85121167987,2278894.804365089,250000.0,235272.84002088374,1875230.7971246697,250000.0,265207.2645125418,2141441.3750320505,250000.0,249845.72119688953,1928402.1409284824
2012-09-12,250000.0,287426.6971400134,2620438.3238053955,250000.0,286311.163622396,2630906.0666260864,250000.0,266328.24631093396,2288289.2425372424,250000.0,237855.49343164155,1895815.7112767757,250000.0,264831.32994507597,2138405.8554788595,250000.0,249845.72119688953,1928402.1409284824
2012-09-13,250000.0,291995.8516157506,2662094.8143636687,250000.0,290606.486182818,2670375.677378792,250000.0,270975.8497803767,2328221.398326262,250000.0,241729.40206993234,1926692.51279422,250000.0,265363.81329965766,2142705.4431583784,250000.0,249845.72119688953,1928402.1409284824
2012-09-14,250000.0,293214.2942202254,2673203.2247093082,250000.0,292154.3045160334,2684598.5410330435,250000.0,273053.46115264593,2346072.2114457474,250000.0,244312.0078287929,1947277.0471391827,250000.0,264048.1581831601,2132082.0603226223,250000.0,249845.72119688953,1928402.1409284824
2012-09-17,250000.0,292343.9810976253,2665268.6734554935,250000.0,290954.67492681957,2673575.1749720215,250000.0,271686.5594642434,2334327.807791597,250000.0,241987.6594690253,1928750.9409082402,250000.0,264424.0036201391,2135116.860183188,250000.0,249845.72119688953,1928402.1409284824
2012-09-18,250000.0,292039.36515546334,2662491.5226312107,250000.0,290451.7794225331,2668954.0808576085,250000.0,270811.83764613705,2326812.207947003,250000.0,242504.1424992796,1932867.5439315182,250000.0,264737.26162924705,2137646.2918825685,250000.0,249845.72119688953,1928402.1409284824
2012-09-19,250000.0,292257.10216741095,2664476.607580854,250000.0,290683.8677153492,2671086.7343309745,250000.0,271358.50650224864,2331509.180498724,250000.0,243020.62552953392,1936984.146954796,250000.0,265081.9113958261,2140429.199324429,250000.0,249845.72119688953,1928402.1409284824
2012-09-20,250000.0,292213.37698596815,2664077.9697983926,250000.0,290296.92251617496,2667531.104647942,250000.0,269991.69089439244,2319765.516447642,250000.0,240438.05153860486,1916399.8658145955,250000.0,265144.6057802813,2140935.4311167644,250000.0,249845.72119688953,1928402.1409284824
2012-09-21,250000.0,292039.36515546334,2662491.5226312107,250000.0,290374.24774392863,2668241.6442169426,250000.0,269991.69089439244,2319765.516447642,250000.0,241729.40206993234,1926692.51279422,250000.0,265426.48985801556,2143211.5310121896,250000.0,249845.72119688953,1928402.1409284824
2012-09-24,250000.0,291658.8333247073,2659022.254805142,250000.0,289728.80731129524,2662310.7083485094,250000.0,269349.8456475753,2314250.789436859,250000.0,241212.82373588363,1922575.150156656,250000.0,265708.3561096524,2145487.4869690887,250000.0,249845.72119688953,1928402.1409284824
2012-09-25,250000.0,288684.5685988096,2631906.2027806216,250000.0,286773.5947599259,2635155.334694197,250000.0,267136.57133431843,2295234.3618819057,250000.0,241212.82373588363,1922575.150156656,250000.0,266241.0533774025,2149788.801910907,250000.0,249845.72119688953,1928402.1409284824
2012-09-26,250000.0,286847.4337246745,2615157.2414694945,250000.0,284868.2410896455,2617647.087838618,250000.0,265089.23162083555,2277643.642508067,250000.0,238630.24974495452,1901990.8690164548,250000.0,266679.55754664197,2153329.545686759,250000.0,249845.72119688953,1928402.1409284824
2012-09-27,250000.0,289646.88238149293,2640679.5141701377,250000.0,287706.7150690177,2643729.7536970107,250000.0,268409.2148245094,2306168.9001763873,250000.0,241471.12878687374,1924633.9580778189,250000.0,266523.0978900131,2152066.1972530563,250000.0,249900.1467264133,1928822.2173946793
2012-09-28,250000.0,288334.5978338829,2628715.556908993,250000.0,286384.6976617986,2631581.7690608785,250000.0,265753.2856486012,2283349.187110443,250000.0,236822.41618337267,1887581.619013552,250000.0,266773.8576017368,2154090.9804838756,250000.0,249845.72119688953,1928402.1409284824
2012-10-01,260000.0,298859.4904887538,2633500.9468619586,260000.0,296890.1831858497,2636226.6628016327,260000.0,277081.164156009,2294758.304040347,260000.0,246047.69163799117,1881406.7144786348,260000.0,276974.6151103337,2155712.0161521398,260000.0,259845.72119688956,1928402.1409284824
2012-10-02,260000.0,299266.7719649917,2637089.8446130645,260000.0,297332.87922080024,2640157.5677521764,260000.0,278171.8284984027,2303791.0763121555,260000.0,244970.8818881044,1873172.8754201739,260000.0,276974.6151103337,2155712.0161521398,260000.0,259902.32509189675,1928822.2173946793
2012-10-03,260000.0,300488.63829055865,2647856.7308178726,260000.0,298419.3131306422,2649804.522089849,260000.0,277827.5037502254,2300939.41341557,260000.0,243894.15492261335,1864939.669373618,260000.0,276877.07878302905,2154952.8843714236,260000.0,259845.72119688956,1928402.1409284824
2012-10-04,260000.0,302796.6323464669,2668194.396928612,260000.0,300672.84240924544,2669814.66154919,260000.0,280295.7349959996,2321381.0560829258,260000.0,246855.23686210948,1887581.619013552,260000.0,276420.8920963352,2151402.352775873,260000.0,259845.72119688956,1928402.1409284824
2012-10-05,260000.0,302706.06696013786,2667396.3495577215,260000.0,300592.27806260507,2669099.2930704965,260000.0,280410.57937038084,2322332.1856286186,260000.0,246855.23686210948,1887581.619013552,260000.0,276127.8022754926,2149121.2150320746,260000.0,259845.72119688956,1928402.1409284824
2012-10-08,260000.0,301801.04810560105,2659421.4714420796,260000.0,299425.3574959459,2658737.6600983725,260000.0,279147.79730567697,2311873.9517100514,260000.0,245509.27848460822,1877289.731648214,260000.0,276486.2122154174,2151910.7436460834,260000.0,259845.72119688956,1928402.1409284824
2012-10-09,260000.0,298859.4904887538,2633500.9468619586,260000.0,296407.36035722535,2631939.4533002255,260000.0,275990.7081885817,2285727.2575090313,260000.0,241471.30401082945,1846413.309937913,260000.0,275997.56890103687,2148107.599939203,260000.0,259845.72119688956,1928402.1409284824
2012-10-10,260000.0,296823.0831075649,2615556.458106432,260000.0,294677.091460213,2616575.587270122,260000.0,274555.4809551918,2273840.8500657887,260000.0,239586.86625242853,1832003.9333326293,260000.0,276420.8920963352,2151402.352775873,260000.0,259902.32509189675,1928822.2173946793
2012-10-11,260000.0,297004.1700865158,2617152.16694523,260000.0,295119.70980534033,2620505.802376424,260000.0,275875.83404634806,2284775.8814289826,260000.0,240932.9074143256,1842296.453709873,260000.0,276649.08715560933,2153178.410235536,260000.0,259902.32509189675,1928822.2173946793
2012-10-12,260000.0,295963.1498745106,2607978.8671128084,260000.0,293831.9232962648,2609070.9442251995,260000.0,274727.68798105896,2275267.0513156154,260000.0,241202.08915569837,1844354.7552215117,260000.0,276844.28926685324,2154697.6813666434,260000.0,259845.72119688956,1928402.1409284824
2012-10-15,260000.0,298452.2090125161,2629912.0491108536,260000.0,296246.36762113514,2630509.9235702623,260000.0,277196.03829824255,2295709.680120396,260000.0,242817.29550208905,1856705.4505080134,260000.0,276746.6419767189,2153937.685954777,260000.0,259902.32509189675,1928822.2173946793
2012-10-16,260000.0,301484.2006345709,2656629.463352913,260000.0,299304.60808826424,2657665.4696856346,260000.0,280754.90411855816,2325183.848525204,260000.0,246316.80715184734,1883464.50958075,260000.0,276193.0114317452,2149628.7422711356,260000.0,259845.72119688956,1928402.1409284824
2012-10-17,260000.0,302887.1101453816,2668991.672493535,260000.0,300713.0080478309,2670171.311022174,260000.0,282419.7307971536,2338971.7754567647,260000.0,247662.86487062357,1893757.1565603747,260000.0,275508.9255866563,2144304.456232322,260000.0,259902.32509189675,1928822.2173946793
2012-10-18,260000.0,302117.76419550984,2662212.321822294,260000.0,300109.33869924594,2664811.048802727,260000.0,281845.7173002137,2334217.853468793,260000.0,249278.07121701425,1906107.851846876,260000.0,275378.82166883524,2143291.848709125,260000.0,259845.72119688956,1928402.1409284824
2012-10-19,260000.0,296958.799805937,2616752.371453816,260000.0,294918.45431838563,2618718.760868174,260000.0,277483.05993063864,2298086.7643815596,260000.0,246047.69163799117,1881406.7144786348,260000.0,275802.1633579385,2146586.7454843204,260000.0,259845.72119688956,1928402.1409284824
2012-10-22,260000.0,297139.88678488793,2618348.0802926146,260000.0,294918.45431838563,2618718.760868174,260000.0,278631.08692451834,2307594.608357502,260000.0,249547.25295838702,1908166.1533585151,260000.0,275411.24130891205,2143544.172943406,260000.0,259845.72119688956,1928402.1409284824
2012-10-23,260000.0,292795.3320698158,2580064.574765904,260000.0,291175.96073357534,2585487.411593601,260000.0,273751.9275487512,2267185.9016582123,260000.0,244432.45217784223,1869055.7659873716,260000.0,276030.15498535824,2148361.2196202083,260000.0,259902.32509189675,1928822.2173946793
2012-10-24,260000.0,292161.83419943746,2574482.295150999,260000.0,290371.4243471516,2578343.5570871127,260000.0,273464.87614850275,2264808.5708626923,260000.0,244970.8818881044,1873172.8754201739,260000.0,275899.81064807286,2147346.740896187,260000.0,259902.32509189675,1928822.2173946793
2012-10-25,260000.0,292976.353358206,2581659.704750226,260000.0,291175.96073357534,2585487.411593601,260000.0,275186.9166393223,2279070.3368266067,260000.0,246855.23686210948,1887581.619013552,260000.0,275443.91986225813,2143798.512317036,260000.0,259845.72119688956,1928402.1409284824
2012-10-26,260000.0,292750.2026546262,2579666.901740903,260000.0,290854.20833086444,2582630.4216663996,260000.0,274325.941045691,2271939.8236461836,260000.0,245509.27848460822,1877289.731648214,260000.0,276030.15498535824,2148361.2196202083,260000.0,259845.72119688956,1928402.1409284824
2012-10-31,260000.0,292478.6378767605,2577273.9173371815,260000.0,291015.20106695464,2584059.951396363,260000.0,274038.9789489996,2269563.232453732,260000.0,243894.15492261335,1864939.669373618,260000.0,276486.2122154174,2151910.7436460834,260000.0,259902.32509189675,1928822.2173946793
2012-11-01,270000.0,305917.9547687602,2607580.61523333,270000.0,304677.09146021295,2616575.587270122,270000.0,288114.55515047384,2303316.7442110893,270000.0,256316.80715184734,1883464.50958075,270000.0,286062.6301068499,2148613.975670064,270000.0,269902.32509189675,1928822.2173946793
2012-11-02,270000.0,303157.8250070359,2584053.846862898,270000.0,301514.96781571733,2589419.178849447,270000.0,285081.6492789151,2279070.3368266067,270000.0,254355.95090308983,1869055.7659873716,270000.0,286163.85286706476,2149374.25895898,270000.0,269902.32509189675,1928822.2173946793
2012-11-05,270000.0,303859.4305202761,2590034.185405789,270000.0,302471.8744977771,2597637.120840337,270000.0,285498.02661958744,2282399.043702175,270000.0,254355.95090308983,1869055.7659873716,270000.0,286602.5487070572,2152669.2996727005,270000.0,269843.5433058304,1928402.1409284824
2012-11-06,270000.0,306105.1159736215,2609175.9381691446,270000.0,304760.12873393897,2617288.7137550297,270000.0,287876.6076196912,2301414.4851197037,270000.0,254916.23984888237,1873172.8754201739,270000.0,285691.54386512295,2145826.750072454,270000.0,269843.5433058304,1928402.1409284824
2012-11-07,270000.0,299415.00837252126,2552150.8612734764,270000.0,297936.9750293616,2558691.274328179,270000.0,282524.669307119,2258628.6941592502,270000.0,251834.78847948246,1850529.7863588098,270000.0,286366.4516972412,2150895.977045012,270000.0,269902.32509189675,1928822.2173946793
2012-11-08,270000.0,295438.46660010226,2518255.6515292055,270000.0,294150.81673407153,2526175.63845442,270000.0,279670.2549218446,2235809.227627662,270000.0,250714.33119129902,1842296.453709873,270000.0,286805.20502838865,2154191.4495743075,270000.0,269902.32509189675,1928822.2173946793
2012-11-09,270000.0,295765.8628877061,2521046.3089579283,270000.0,294442.0797614287,2528677.0136750005,270000.0,279789.1670108412,2236759.8641046425,270000.0,250714.33119129902,1842296.453709873,270000.0,286534.8816176367,2152161.052741015,270000.0,269902.32509189675,1928822.2173946793
2012-11-12,270000.0,296186.9755986438,2524635.785563509,270000.0,294608.51577706134,2530106.3709439035,270000.0,280027.0528652292,2238661.6301273163,270000.0,248193.15153863424,1823770.34747893,270000.0,286973.94156827737,2155458.8282867093,270000.0,269902.32509189675,1928822.2173946793
2012-11-13,270000.0,295110.97976522957,2515464.2222945155,270000.0,293485.19316093455,2520459.244145171,270000.0,278302.488354607,2224874.6893331804,270000.0,248473.3132405879,1825829.0287977122,270000.0,286940.21342401794,2155205.496482754,270000.0,269902.32509189675,1928822.2173946793
2012-11-14,270000.0,291508.6472184469,2484758.693664413,270000.0,289366.24316064146,2485085.5835778466,270000.0,275031.9741724364,2198728.7347352286,270000.0,245391.86187118792,1803185.9397363479,270000.0,286872.6038257525,2154697.6813666434,270000.0,269902.32509189675,1928822.2173946793
2012-11-15,270000.0,290385.838447,2475188.106709973,270000.0,288617.28109029453,2478653.475867783,270000.0,274615.5351553693,2195399.5347909476,270000.0,249313.64328493245,1832003.9333326293,270000.0,286838.9523363664,2154444.925316788,270000.0,269902.32509189675,1928822.2173946793
2012-11-16,270000.0,291882.87908090046,2487948.5677300724,270000.0,290198.34291254234,2492231.6800781204,270000.0,275507.5916902256,2202531.0341087948,270000.0,253795.7997897563,1864939.669373618,270000.0,286703.9822681737,2153431.1662853914,270000.0,269902.32509189675,1928822.2173946793
2012-11-19,270000.0,297824.40977300744,2538592.9317369615,270000.0,296189.49727304676,2543683.8853099993,270000.0,281335.4559025605,2249121.589786376,270000.0,257437.41950154715,1891698.9816511166,270000.0,286703.9822681737,2153431.1662853914,270000.0,269902.32509189675,1928822.2173946793
2012-11-20,270000.0,298151.89660788013,2541384.3609716515,270000.0,296522.3492227465,2546542.427386745,270000.0,280978.5037681891,2246267.9546149415,270000.0,256877.09609763982,1887581.619013552,270000.0,286265.17144587135,2150135.261940521,270000.0,269843.5433058304,1928402.1409284824
2012-11-21,270000.0,298806.77973035665,2546966.447635065,270000.0,297271.33137465897,2552974.707557869,270000.0,281929.98550934636,2253874.5256369226,270000.0,257157.29225770824,1889640.5535370966,270000.0,285961.40734663495,2147853.6923811473,270000.0,269843.5433058304,1928402.1409284824
2012-11-23,270000.0,302596.2734820005,2579267.2992009805,270000.0,301140.52694367507,2586203.469916536,270000.0,286449.47752254736,2290005.3681898,270000.0,260238.64025276393,1912282.8829841742,270000.0,286028.9786174638,2148361.2196202083,270000.0,269843.5433058304,1928402.1409284824
2012-11-26,270000.0,302222.0189827297,2576077.232183829,270000.0,300766.0860716328,2582987.760983625,270000.0,285735.85079758073,2284300.316656136,270000.0,260238.64025276393,1912282.8829841742,270000.0,285961.40734663495,2147853.6923811473,270000.0,269843.5433058304,1928402.1409284824
2012-11-27,270000.0,300771.7912868619,2563715.794849175,270000.0,299185.14473877853,2569410.59153965,270000.0,284011.37880155054,2270514.1154650687,270000.0,258838.02126262683,1901990.8690164548,270000.0,286534.8816176367,2152161.052741015,270000.0,269843.5433058304,1928402.1409284824
2012-11-28,270000.0,303017.2277352177,2582855.4251461183,270000.0,301556.73747215024,2589777.897855156,270000.0,286449.47752254736,2290005.3681898,270000.0,259118.14850646575,1904049.297130475,270000.0,286703.9822681737,2153431.1662853914,270000.0,269843.5433058304,1928402.1409284824
2012-11-29,270000.0,304374.1011968273,2594421.130527786,270000.0,303304.05457594036,2604783.9071848528,270000.0,287995.61222327984,2302365.861199753,270000.0,262199.617104923,1926692.51279422,270000.0,286872.6038257525,2154697.6813666434,270000.0,269843.5433058304,1928402.1409284824
2012-11-30,270000.0,304093.3367527182,2592027.9531725724,270000.0,303220.87673125527,2604069.573472522,270000.0,288233.4672394705,2304267.38068807,270000.0,261359.18368623423,1920516.8486450166,270000.0,286670.3307787876,2153178.410235536,270000.0,269843.5433058304,1928402.1409284824
2012-12-03,280000.0,313017.2277352178,2582855.4251461183,280000.0,311889.28819836606,2592633.8530159956,280000.0,297519.77883810917,2298561.836085694,280000.0,270238.64025276393,1912282.8829841742,280000.0,296896.96091174893,2154880.627231886,280000.0,279843.5433058304,1928402.1409284824
2012-12-04,280000.0,312437.47158433066,2578071.578805088,280000.0,311459.5605180187,2589061.6670711613,280000.0,297889.0182017744,2301414.4851197037,280000.0,270529.53174143465,1914341.3110981942,280000.0,297141.7235497554,2156657.1165071237,280000.0,279843.5433058304,1928402.1409284824
2012-12-05,280000.0,313114.0603178348,2583654.4372744695,280000.0,312061.2373614385,2594063.2102848985,280000.0,298750.3852524541,2308069.186992924,280000.0,270529.53174143465,1914341.3110981942,280000.0,297351.74107823445,2158181.4254866056,280000.0,279843.5433058304,1928402.1409284824
