Date,US equity,Global equity,US + Japan,US 60/40,Global 60/40,Conservative
2014-05-05,1.841846,1.54407,1.63521,1.526604,1.370307,1.269298
2014-05-06,1.825847,1.537152,1.623746,1.519223,1.367148,1.266367
2014-05-07,1.83662,1.543557,1.628596,1.524892,1.370835,1.268873
2014-05-08,1.834379,1.541252,1.625527,1.524073,1.369871,1.268654
2014-05-09,1.837579,1.541763,1.631254,1.524924,1.369477,1.26878
2014-05-12,1.854965,1.555344,1.642788,1.532996,1.376194,1.271838
2014-05-13,1.856671,1.554575,1.650012,1.534964,1.376786,1.273215
2014-05-14,1.847712,1.550732,1.641826,1.532061,1.376137,1.272653
2014-05-15,1.831073,1.539714,1.626682,1.524883,1.371255,1.270107
2014-05-16,1.838219,1.546632,1.632072,1.528445,1.37495,1.271604
2014-05-19,1.844512,1.548169,1.636917,1.53136,1.37557,1.272734
2014-05-20,1.832354,1.53792,1.623822,1.525596,1.370365,1.270439
2014-05-21,1.848246,1.548426,1.639305,1.532997,1.375507,1.273247
2014-05-22,1.853258,1.554575,1.64701,1.535124,1.378457,1.273984
2014-05-23,1.860938,1.561238,1.656421,1.539549,1.382549,1.276173
2014-05-27,1.871924,1.568412,1.66713,1.545622,1.386914,1.278893
2014-05-28,1.870005,1.565593,1.663858,1.546676,1.387213,1.280261
2014-05-29,1.880672,1.575074,1.675998,1.551473,1.391809,1.281976
2014-05-30,1.883124,1.571743,1.678385,1.5521,1.389495,1.28207
2014-06-02,1.885684,1.577892,1.685746,1.551876,1.391433,1.281265
2014-06-03,1.884511,1.575587,1.684178,1.549798,1.388862,1.279765
2014-06-04,1.887924,1.577124,1.689632,1.551574,1.38975,1.280542
2014-06-05,1.900724,1.588911,1.699049,1.558627,1.396647,1.283787
2014-06-06,1.90979,1.597623,1.704851,1.563073,1.401232,1.285622
2014-06-09,1.911709,1.599416,1.70567,1.563508,1.401721,1.285667
2014-06-10,1.912136,1.598135,1.701855,1.562526,1.399965,1.284753
2014-06-11,1.90595,1.592498,1.699123,1.559665,1.397155,1.283564
2014-06-12,1.891764,1.586349,1.691681,1.554161,1.395278,1.281992
2014-06-13,1.897737,1.590704,1.697955,1.556989,1.39747,1.283036
2014-06-16,1.899337,1.589679,1.698979,1.557637,1.396789,1.283327
2014-06-17,1.90435,1.592754,1.701369,1.558718,1.397158,1.283104
2014-06-18,1.918536,1.601979,1.716988,1.567359,1.403491,1.287472
2014-06-19,1.920882,1.604797,1.727074,1.568006,1.404527,1.287524
2014-06-20,1.924722,1.60736,1.72994,1.570293,1.40623,1.288642
2014-06-23,1.923854,1.604797,1.725296,1.569637,1.404661,1.288272
2014-06-24,1.912498,1.596872,1.718029,1.565095,1.401434,1.286835
2014-06-25,1.92064,1.599712,1.724968,1.569975,1.403686,1.289148
2014-06-26,1.919676,1.599454,1.722705,1.570316,1.404285,1.289636
2014-06-27,1.922997,1.604875,1.723596,1.571972,1.40718,1.290413
2014-06-30,1.922461,1.606424,1.725722,1.572227,1.408476,1.290658
2014-07-01,1.935962,1.620105,1.743005,1.577776,1.414721,1.292573
2014-07-02,1.937354,1.621396,1.742661,1.576825,1.413934,1.291483
2014-07-03,1.947105,1.628624,1.747254,1.580938,1.417123,1.292815
2014-07-07,1.940783,1.618298,1.739504,1.578534,1.41228,1.292201
2014-07-08,1.928247,1.605391,1.729836,1.573406,1.406395,1.290519
2014-07-09,1.936283,1.612103,1.738271,1.578011,1.410515,1.292622
2014-07-10,1.928891,1.601519,1.724897,1.574475,1.404998,1.2912
2014-07-11,1.931462,1.602035,1.727365,1.576654,1.406079,1.292492
2014-07-14,1.940998,1.611587,1.73923,1.580511,1.410374,1.293735
2014-07-15,1.937676,1.606683,1.738751,1.578406,1.407352,1.292663
2014-07-16,1.945069,1.613651,1.744304,1.582316,1.411275,1.294399
2014-07-17,1.922248,1.593775,1.726409,1.572584,1.402138,1.291003
2014-07-18,1.942497,1.610553,1.741836,1.58268,1.411097,1.295161
2014-07-21,1.938318,1.60694,1.738339,1.580596,1.409168,1.294368
2014-07-22,1.946998,1.614943,1.745539,1.585747,1.41418,1.296795
2014-07-23,1.951604,1.619072,1.748898,1.587744,1.416116,1.29759
2014-07-24,1.951604,1.620363,1.746429,1.586547,1.415732,1.296584
2014-07-25,1.942283,1.613651,1.74211,1.583022,1.413155,1.295575
2014-07-28,1.94314,1.613651,1.74554,1.5833,1.41302,1.295629
2014-07-29,1.934891,1.606424,1.739027,1.579711,1.409631,1.294341
2014-07-30,1.934891,1.607198,1.739438,1.577392,1.407964,1.292394
2014-07-31,1.895998,1.578286,1.707142,1.557328,1.391921,1.283603
2014-08-01,1.89139,1.572865,1.703782,1.557069,1.390856,1.284432
2014-08-04,1.904676,1.582933,1.713106,1.564518,1.396972,1.287907
2014-08-05,1.88539,1.566928,1.692946,1.554078,1.387685,1.283094
2014-08-06,1.886569,1.565121,1.69123,1.55534,1.387325,1.283908
2014-08-07,1.87639,1.555569,1.683071,1.551615,1.383436,1.282992
2014-08-08,1.898141,1.567186,1.697812,1.562009,1.389235,1.287087
2014-08-11,1.903497,1.574672,1.705767,1.56498,1.393502,1.28846
2014-08-12,1.901247,1.572865,1.703504,1.563333,1.392066,1.287548
2014-08-13,1.91464,1.582158,1.71619,1.571135,1.398037,1.291378
2014-08-14,1.922997,1.589644,1.722361,1.575901,1.402572,1.29355
2014-08-15,1.922461,1.58887,1.722841,1.576758,1.403168,1.294464
2014-08-18,1.938426,1.602551,1.734703,1.583443,1.409331,1.296655
2014-08-19,1.948712,1.606683,1.741697,1.588497,1.411469,1.298827
2014-08-20,1.954068,1.607973,1.742243,1.590268,1.411351,1.299112
2014-08-21,1.95964,1.611328,1.748278,1.59372,1.413748,1.300927
2014-08-22,1.956533,1.60978,1.742585,1.592171,1.412922,1.300276
2014-08-25,1.966712,1.617266,1.750745,1.597471,1.417121,1.302596
2014-08-26,1.968319,1.618814,1.749304,1.598572,1.418217,1.303185
2014-08-27,1.967997,1.621654,1.74704,1.599386,1.420608,1.303854
2014-08-28,1.966498,1.616233,1.744846,1.599463,1.418453,1.304315
2014-08-29,1.971319,1.620105,1.747108,1.601867,1.42052,1.305324
2014-09-02,1.970783,1.622687,1.751704,1.599488,1.420004,1.303357
2014-09-03,1.969926,1.626043,1.751567,1.600113,1.42274,1.304143
2014-09-04,1.966712,1.62088,1.747864,1.597459,1.41904,1.302504
2014-09-05,1.97614,1.624494,1.751839,1.601934,1.420767,1.304371
2014-09-08,1.971104,1.614685,1.748205,1.598973,1.415125,1.302856
2014-09-09,1.958354,1.606166,1.73593,1.591564,1.409632,1.299303
2014-09-10,1.966069,1.611587,1.746218,1.594283,1.411516,1.300054
2014-09-11,1.96789,1.608231,1.746148,1.594741,1.40932,1.299975
2014-09-12,1.956212,1.600228,1.737029,1.587942,1.40417,1.296709
2014-09-15,1.954926,1.596872,1.736618,1.587601,1.402648,1.296692
2014-09-16,1.969497,1.607456,1.746765,1.59464,1.408097,1.299554
2014-09-17,1.972283,1.601519,1.744432,1.595278,1.404253,1.299507
2014-09-18,1.982569,1.609522,1.753895,1.600481,1.408593,1.301805
2014-09-19,1.98064,1.603068,1.753484,1.600797,1.406293,1.302474
2014-09-22,1.96531,1.591193,1.743263,1.593905,1.400626,1.299895
2014-09-23,1.954222,1.580351,1.735344,1.588678,1.395106,1.297826
2014-09-24,1.96994,1.593034,1.748283,1.596138,1.401542,1.300801
2014-09-25,1.93829,1.567097,1.726796,1.581862,1.38904,1.295437
2014-09-26,1.953899,1.576175,1.740488,1.589042,1.393348,1.2982
2014-09-29,1.950024,1.568395,1.735127,1.587862,1.389868,1.297938
2014-09-30,1.944103,1.56606,1.728458,1.58476,1.388486,1.296654
2014-10-01,1.918589,1.542717,1.704311,1.574681,1.378392,1.29353
2014-10-02,1.918481,1.538048,1.695187,1.574176,1.375493,1.293128
2014-10-03,1.939904,1.549201,1.714658,1.58448,1.381111,1.297135
2014-10-06,1.937536,1.550757,1.711907,1.58473,1.383225,1.29784
2014-10-07,1.907824,1.528971,1.690014,1.571497,1.37301,1.293028
2014-10-08,1.941196,1.552833,1.71425,1.589791,1.387237,1.301407
2014-10-09,1.90201,1.517299,1.677239,1.569276,1.367385,1.29238
2014-10-10,1.880695,1.495512,1.657014,1.559176,1.356224,1.288359
2014-10-13,1.849799,1.485138,1.633128,1.545578,1.352305,1.283407
2014-10-14,1.852813,1.487212,1.637938,1.547909,1.354156,1.284653
2014-10-15,1.839034,1.477357,1.626651,1.54247,1.350176,1.282969
2014-10-16,1.837849,1.475541,1.624247,1.540825,1.348261,1.281917
2014-10-17,1.860564,1.493956,1.64084,1.551699,1.357689,1.286294
2014-10-20,1.878865,1.506925,1.661605,1.56135,1.365087,1.290568
2014-10-21,1.91536,1.528711,1.684135,1.578641,1.37591,1.29737
2014-10-22,1.902334,1.515224,1.676211,1.571996,1.368573,1.294597
2014-10-23,1.924188,1.531305,1.693077,1.58101,1.375472,1.297511
2014-10-24,1.938613,1.539345,1.703953,1.58873,1.380239,1.300975
2014-10-27,1.936137,1.53727,1.703192,1.587269,1.378927,1.300266
2014-10-28,1.958421,1.557241,1.719921,1.598002,1.389254,1.304616
2014-10-29,1.95616,1.551796,1.720944,1.595822,1.385401,1.303339
2014-10-30,1.968539,1.560354,1.73257,1.602445,1.390376,1.306229
2014-10-31,1.990824,1.580844,1.77029,1.612502,1.400372,1.310091
2014-11-03,1.992009,1.575138,1.774341,1.612813,1.397074,1.310023
2014-11-04,1.984903,1.569432,1.756623,1.60912,1.393892,1.30849
2014-11-05,1.997929,1.573063,1.762489,1.616368,1.396508,1.31177
2014-11-06,2.006003,1.574101,1.761481,1.61896,1.395776,1.312338
2014-11-07,2.007726,1.575138,1.760937,1.621931,1.398225,1.314391
2014-11-10,2.013755,1.579807,1.7685,1.623655,1.399567,1.314658
2014-11-11,2.015692,1.583957,1.77262,1.624923,1.402054,1.315317
2014-11-12,2.014078,1.580066,1.769118,1.624042,1.399909,1.314916
2014-11-13,2.015907,1.579548,1.774405,1.625407,1.400038,1.315597
2014-11-14,2.016661,1.583697,1.774887,1.625933,1.402389,1.315882
2014-11-17,2.017738,1.580844,1.767756,1.62647,1.400866,1.316189
2014-11-18,2.029363,1.591219,1.78178,1.633172,1.407218,1.319302
2014-11-19,2.025704,1.589663,1.776558,1.629763,1.404966,1.317206
2014-11-20,2.029363,1.587588,1.77396,1.632342,1.404535,1.318606
2014-11-21,2.040775,1.601075,1.784967,1.639389,1.412955,1.322135
2014-11-24,2.04605,1.604187,1.789165,1.642095,1.414684,1.323384
2014-11-25,2.045404,1.605743,1.789987,1.642905,1.416531,1.3242
2014-11-26,2.050141,1.609893,1.791783,1.646171,1.419558,1.32587
2014-11-28,2.045727,1.600816,1.787312,1.645026,1.415659,1.325914
2014-12-01,2.031731,1.588885,1.780826,1.637111,1.408447,1.322115
2014-12-02,2.044543,1.594591,1.79314,1.642138,1.410273,1.323655
2014-12-03,2.052402,1.600816,1.797757,1.645905,1.413462,1.325174
2014-12-04,2.050356,1.596666,1.795213,1.645943,1.412195,1.325634
2014-12-05,2.054017,1.599,1.797967,1.645954,1.411814,1.324958
2014-12-08,2.040021,1.585512,1.781191,1.640262,1.405765,1.323107
2014-12-09,2.038407,1.580585,1.782628,1.639684,1.403337,1.322878
2014-12-10,2.006433,1.557761,1.75476,1.625405,1.392641,1.31758
2014-12-11,2.015799,1.55802,1.761988,1.62947,1.392237,1.319033
2014-12-12,1.983072,1.532083,1.736519,1.61527,1.380285,1.314039
2014-12-15,1.969294,1.515483,1.718647,1.607267,1.370405,1.31004
2014-12-16,1.954115,1.512891,1.709346,1.601135,1.370308,1.308067
2014-12-17,1.993515,1.541939,1.742259,1.619268,1.384464,1.315048
2014-12-18,2.029794,1.568913,1.772926,1.636372,1.397986,1.3219
2014-12-19,2.039159,1.574101,1.781403,1.642402,1.401977,1.324923
2014-12-22,2.048203,1.583183,1.785948,1.646609,1.406555,1.326562
2014-12-23,2.051325,1.5824,1.788773,1.645439,1.403692,1.324926
2014-12-24,2.05111,1.586837,1.787808,1.645559,1.406265,1.325154
2014-12-26,2.057784,1.593883,1.795391,1.649418,1.410504,1.326916
2014-12-29,2.060691,1.589708,1.792282,1.65193,1.409229,1.328418
2014-12-30,2.049494,1.581356,1.779321,1.646804,1.405178,1.326456
2014-12-31,2.02818,1.56909,1.763198,1.636633,1.399036,1.322458
2015-01-02,2.02818,1.564914,1.764026,1.638759,1.398714,1.324162
2015-01-05,1.992547,1.534638,1.736222,1.623388,1.384103,1.318808
2015-01-06,1.972953,1.51924,1.715833,1.615792,1.377469,1.316421
2015-01-07,1.997606,1.538815,1.738362,1.628141,1.388306,1.32157
2015-01-08,2.032701,1.562042,1.766309,1.644124,1.399882,1.327611
2015-01-09,2.015584,1.551603,1.750247,1.636935,1.395231,1.325155
2015-01-12,2.00062,1.543512,1.739257,1.630553,1.391637,1.322929
2015-01-13,1.995347,1.544556,1.740276,1.628631,1.392738,1.322409
2015-01-14,1.983611,1.53751,1.732192,1.624449,1.390246,1.321328
2015-01-15,1.965095,1.53255,1.724678,1.618408,1.390091,1.320073
2015-01-16,1.989424,1.551342,1.744191,1.628219,1.398476,1.323236
2015-01-20,1.994377,1.554213,1.751436,1.629906,1.399406,1.323629
2015-01-21,2.00482,1.565697,1.758733,1.6337,1.404482,1.324736
2015-01-22,2.0355,1.583705,1.779763,1.648732,1.414275,1.330787
2015-01-23,2.024304,1.571961,1.771066,1.645446,1.409804,1.330411
2015-01-26,2.028287,1.582661,1.779601,1.646583,1.414865,1.33055
2015-01-27,2.001697,1.572743,1.764352,1.634089,1.409885,1.325662
2015-01-28,1.975322,1.552908,1.747354,1.623682,1.401279,1.322332
2015-01-29,1.994484,1.565957,1.763721,1.632258,1.407668,1.325509
2015-01-30,1.96994,1.543512,1.739377,1.624007,1.398745,1.323649
2015-02-02,1.992547,1.56413,1.758781,1.634173,1.409124,1.327435
2015-02-03,2.021613,1.586837,1.775538,1.646198,1.419537,1.331545
2015-02-04,2.014723,1.57979,1.774163,1.643095,1.415961,1.330301
2015-02-05,2.035177,1.598582,1.791316,1.651581,1.424818,1.333152
2015-02-06,2.029472,1.583705,1.783142,1.644524,1.413177,1.328567
2015-02-09,2.020214,1.57953,1.772336,1.639797,1.410734,1.326474
2015-02-10,2.041744,1.59284,1.792494,1.649043,1.416855,1.329814
2015-02-11,2.043144,1.589186,1.794286,1.649721,1.414895,1.330002
2015-02-12,2.062091,1.609282,1.809582,1.659225,1.425944,1.33397
2015-02-13,2.071134,1.619461,1.821667,1.662099,1.430113,1.334608
2015-02-17,2.07447,1.621288,1.823229,1.661094,1.428855,1.333142
2015-02-18,2.074901,1.626508,1.83336,1.66313,1.433214,1.334703
2015-02-19,2.073502,1.624421,1.836738,1.661896,1.43162,1.33398
2015-02-20,2.086097,1.63747,1.849576,1.668161,1.438754,1.336488
2015-02-23,2.085558,1.633294,1.845959,1.669251,1.437668,1.337561
2015-02-24,2.091695,1.639035,1.852515,1.674928,1.443053,1.34086
2015-02-25,2.089434,1.638775,1.849728,1.674468,1.443456,1.341018
2015-02-26,2.087066,1.636165,1.853457,1.671492,1.440496,1.33899
2015-02-27,2.079853,1.635382,1.846715,1.668551,1.440551,1.338113
2015-03-02,2.093525,1.641124,1.856449,1.673045,1.441809,1.33898
2015-03-03,2.084589,1.632511,1.848189,1.667917,1.43651,1.336673
2015-03-04,2.07587,1.623115,1.84006,1.66369,1.431472,1.334966
2015-03-05,2.078131,1.625464,1.844726,1.665184,1.433071,1.33573
2015-03-06,2.048741,1.605368,1.825893,1.647114,1.419031,1.326798
2015-03-09,2.057462,1.608499,1.829323,1.652138,1.421391,1.329237
2015-03-10,2.023658,1.579268,1.800282,1.638298,1.407889,1.324675
2015-03-11,2.018922,1.580051,1.802569,1.636719,1.408921,1.324326
2015-03-12,2.044973,1.599365,1.831119,1.649826,1.419686,1.329728
2015-03-13,2.032486,1.589186,1.823987,1.643136,1.413684,1.326855
2015-03-16,2.06026,1.608499,1.843246,1.657874,1.425128,1.333324
2015-03-17,2.053263,1.605889,1.840396,1.655039,1.424205,1.332404
2015-03-18,2.0777,1.632772,1.864674,1.670947,1.442087,1.340472
2015-03-19,2.068118,1.620244,1.85179,1.664311,1.43367,1.336986
2015-03-20,2.086851,1.64269,1.872595,1.675145,1.447202,1.342071
2015-03-23,2.083107,1.644516,1.873136,1.673648,1.448454,1.341508
2015-03-24,2.070988,1.639296,1.864347,1.668888,1.446606,1.340122
2015-03-25,2.040799,1.617892,1.844558,1.653217,1.434244,1.333286
2015-03-26,2.035714,1.61081,1.835352,1.648602,1.428611,1.330552
2015-03-27,2.039934,1.615794,1.840271,1.651285,1.431827,1.331894
2015-03-30,2.065361,1.627073,1.858102,1.664408,1.438556,1.337431
2015-03-31,2.047184,1.615532,1.835285,1.656313,1.432978,1.334623
2015-04-01,2.040584,1.616581,1.833617,1.655755,1.435796,1.335291
2015-04-02,2.046642,1.627336,1.842475,1.657813,1.440813,1.335855
2015-04-06,2.061034,1.6415,1.858287,1.665349,1.448886,1.339125
2015-04-07,2.055515,1.638352,1.857747,1.663073,1.447539,1.338454
2015-04-08,2.062982,1.647795,1.863233,1.666214,1.452194,1.339529
2015-04-09,2.071962,1.651992,1.868701,1.669131,1.453219,1.340041
2015-04-10,2.083323,1.659861,1.876557,1.67432,1.457166,1.342008
2015-04-13,2.073909,1.651468,1.866596,1.669915,1.452801,1.340206
2015-04-14,2.077697,1.65855,1.873132,1.672948,1.457621,1.342002
2015-04-15,2.087218,1.667993,1.881749,1.678203,1.46323,1.344296
2015-04-16,2.086461,1.669567,1.882698,1.677676,1.463938,1.344106
2015-04-17,2.062224,1.649369,1.863241,1.667043,1.45406,1.340174
2015-04-20,2.081052,1.658025,1.876584,1.675453,1.458089,1.343282
2015-04-21,2.078995,1.662222,1.884732,1.673657,1.459658,1.342321
2015-04-22,2.089274,1.669042,1.89569,1.676167,1.461204,1.342248
2015-04-23,2.094685,1.676124,1.898514,1.680067,1.466092,1.34434
2015-04-24,2.098904,1.680583,1.903433,1.68315,1.469368,1.346004
2015-04-27,2.090573,1.680321,1.896951,1.678632,1.468819,1.344073
2015-04-28,2.097065,1.684518,1.902783,1.679704,1.469299,1.343668
2015-04-29,2.088517,1.674026,1.891939,1.673486,1.461901,1.340317
2015-04-30,2.067742,1.656714,1.863311,1.664132,1.45323,1.336828
2015-05-01,2.089382,1.673239,1.884006,1.672616,1.460379,1.339358
2015-05-04,2.095874,1.674551,1.890779,1.674804,1.460264,1.339941
2015-05-05,2.071421,1.654878,1.864141,1.661909,1.448826,1.334312
2015-05-06,2.063091,1.651205,1.858599,1.656031,1.445287,1.331194
2015-05-07,2.071421,1.653041,1.864611,1.66143,1.447432,1.333837
2015-05-08,2.098579,1.677698,1.895245,1.676355,1.462156,1.340665
2015-05-11,2.088517,1.66773,1.87925,1.668038,1.453876,1.335828
2015-05-12,2.082458,1.666157,1.87556,1.664301,1.45235,1.334083
2015-05-13,2.083107,1.670353,1.879715,1.664296,1.454327,1.333951
2015-05-14,2.104855,1.686879,1.896246,1.676119,1.464281,1.339158
2015-05-15,2.10702,1.690026,1.900384,1.679807,1.468222,1.341714
2015-05-18,2.113512,1.68924,1.909507,1.680555,1.465752,1.341047
2015-05-19,2.112429,1.687141,1.909318,1.678592,1.463398,1.339672
2015-05-20,2.111023,1.686616,1.908461,1.67791,1.463117,1.339397
2015-05-21,2.117407,1.692912,1.914698,1.683084,1.468267,1.342414
2015-05-22,2.112754,1.686354,1.910455,1.680429,1.46441,1.34118
2015-05-26,2.090031,1.66537,1.888631,1.671011,1.454521,1.338021
2015-05-27,2.109292,1.679797,1.904587,1.680669,1.462531,1.342052
2015-05-28,2.107344,1.674026,1.901992,1.679805,1.459505,1.341649
2015-05-29,2.093602,1.662222,1.887986,1.673382,1.453379,1.33915
2015-06-01,2.098472,1.662222,1.89377,1.673548,1.451505,1.338331
2015-06-02,2.096308,1.664845,1.891043,1.670656,1.451339,1.336505
2015-06-03,2.102042,1.67114,1.896883,1.670551,1.452253,1.335297
2015-06-04,2.084945,1.654878,1.882245,1.663865,1.4449,1.333156
2015-06-05,2.080727,1.644648,1.875917,1.659257,1.437225,1.330258
2015-06-08,2.06785,1.637565,1.864787,1.653815,1.434111,1.328297
2015-06-09,2.067309,1.633631,1.858348,1.651629,1.430359,1.326636
2015-06-10,2.091872,1.660124,1.883172,1.662175,1.443404,1.330434
2015-06-11,2.098363,1.663009,1.889944,1.668367,1.44755,1.334252
2015-06-12,2.082999,1.652254,1.8773,1.660438,1.441373,1.330768
2015-06-15,2.073369,1.643074,1.873317,1.655849,1.436518,1.329034
2015-06-16,2.085487,1.647533,1.877875,1.663407,1.440345,1.332592
2015-06-17,2.089059,1.647533,1.874879,1.665379,1.44055,1.33366
2015-06-18,2.109724,1.664583,1.887931,1.674917,1.449283,1.337145
2015-06-19,2.097498,1.656714,1.880958,1.670832,1.446637,1.33624
2015-06-22,2.111869,1.675337,1.899107,1.674675,1.453957,1.336617
2015-06-23,2.113391,1.67796,1.907083,1.67389,1.454064,1.335598
2015-06-24,2.09828,1.666681,1.891304,1.667766,1.449041,1.333609
2015-06-25,2.091759,1.66196,1.888561,1.663723,1.445757,1.331707
2015-06-26,2.091759,1.66336,1.891395,1.662521,1.445482,1.330649
2015-06-29,2.047513,1.621089,1.848869,1.644356,1.425617,1.324724
2015-06-30,2.05284,1.625316,1.854946,1.646297,1.427336,1.325249
2015-07-01,2.068386,1.634035,1.868663,1.652253,1.430663,1.327017
2015-07-02,2.066864,1.634299,1.867736,1.65312,1.432174,1.328015
2015-07-06,2.060885,1.616862,1.859844,1.65247,1.424742,1.328661
2015-07-07,2.073603,1.617126,1.869005,1.659278,1.425432,1.331584
2015-07-08,2.038383,1.583045,1.822526,1.64405,1.408731,1.326177
2015-07-09,2.042079,1.595462,1.831862,1.643674,1.41354,1.32515
2015-07-10,2.06806,1.628222,1.857127,1.653218,1.428505,1.327773
2015-07-13,2.091214,1.639583,1.879254,1.662918,1.433295,1.331076
2015-07-14,2.100455,1.649358,1.888659,1.668603,1.439565,1.333946
2015-07-15,2.099585,1.644602,1.887657,1.670027,1.438591,1.335181
2015-07-16,2.115674,1.657812,1.899815,1.677827,1.445675,1.338332
2015-07-17,2.118174,1.65517,1.902754,1.679119,1.444327,1.338973
2015-07-20,2.119152,1.654641,1.90335,1.678711,1.443289,1.338365
2015-07-21,2.110782,1.649886,1.896364,1.675857,1.441767,1.337785
2015-07-22,2.106651,1.64196,1.891015,1.674095,1.437722,1.337084
2015-07-23,2.094584,1.634827,1.883196,1.669771,1.435199,1.335953
2015-07-24,2.072735,1.615277,1.864224,1.65958,1.425057,1.332085
2015-07-27,2.060993,1.602067,1.854714,1.655172,1.419069,1.330736
2015-07-28,2.085996,1.619768,1.872771,1.666169,1.427603,1.334725
2015-07-29,2.100781,1.630071,1.884134,1.672775,1.432649,1.337254
2015-07-30,2.101106,1.631921,1.885277,1.673173,1.433846,1.337512
2015-07-31,2.097519,1.633506,1.887817,1.673683,1.436615,1.338626
2015-08-03,2.090997,1.626637,1.881484,1.672041,1.434229,1.338577
2015-08-04,2.086866,1.626901,1.878024,1.667785,1.432448,1.33586
2015-08-05,2.09415,1.630864,1.886238,1.670271,1.43368,1.336442
2015-08-06,2.07817,1.620561,1.874619,1.662926,1.428498,1.333637
2015-08-07,2.072735,1.618976,1.8732,1.661659,1.428816,1.333678
2015-08-10,2.099041,1.639318,1.898191,1.673044,1.438557,1.337812
2015-08-11,2.0798,1.618447,1.875611,1.66621,1.429493,1.335972
2015-08-12,2.081648,1.614484,1.872958,1.666865,1.427162,1.336139
2015-08-13,2.079365,1.612371,1.876292,1.664391,1.424862,1.334587
2015-08-14,2.08741,1.617126,1.88119,1.668049,1.427205,1.33588
2015-08-17,2.099041,1.619504,1.889688,1.674895,1.429511,1.339134
2015-08-18,2.092628,1.611314,1.881532,1.670579,1.424089,1.336989
2015-08-19,2.076104,1.597048,1.864859,1.664901,1.418429,1.335725
2015-08-20,2.032512,1.562174,1.820369,1.644331,1.400208,1.327555
2015-08-21,1.968048,1.51911,1.761281,1.614125,1.378007,1.315774
2015-08-24,1.887822,1.459139,1.692597,1.575071,1.345708,1.29993
2015-08-25,1.864884,1.459139,1.681938,1.561779,1.343854,1.293683
2015-08-26,1.938914,1.501938,1.74874,1.594852,1.364403,1.305994
2015-08-27,1.986311,1.534963,1.787988,1.618716,1.382869,1.315906
2015-08-28,1.986311,1.534963,1.790823,1.619037,1.383143,1.316252
2015-08-31,1.96881,1.525187,1.771192,1.609667,1.377145,1.312109
2015-09-01,1.908694,1.477368,1.708611,1.58212,1.352864,1.301625
2015-09-02,1.947176,1.502202,1.74196,1.600292,1.365769,1.308684
2015-09-03,1.948807,1.504316,1.747204,1.601566,1.367315,1.309481
2015-09-04,1.918586,1.475254,1.710855,1.588528,1.353106,1.304778
2015-09-08,1.967722,1.514883,1.753524,1.610736,1.372982,1.313099
2015-09-09,1.941197,1.500617,1.736431,1.597716,1.365194,1.307774
2015-09-10,1.952068,1.510128,1.742577,1.601616,1.369125,1.308709
2015-09-11,1.960221,1.513298,1.748013,1.606939,1.371995,1.3115
2015-09-14,1.952829,1.505901,1.742095,1.603516,1.368165,1.310182
2015-09-15,1.978267,1.521488,1.761834,1.613108,1.374185,1.312864
2015-09-16,1.995552,1.540774,1.777082,1.621084,1.384183,1.315923
2015-09-17,1.990334,1.540774,1.773432,1.622263,1.387349,1.317898
2015-09-18,1.958156,1.51092,1.735891,1.608517,1.372921,1.313093
2015-09-21,1.968243,1.51277,1.745339,1.610989,1.371849,1.313201
2015-09-22,1.94256,1.486615,1.721672,1.599747,1.358854,1.309148
2015-09-23,1.939063,1.48001,1.719542,1.598052,1.355312,1.308377
2015-09-24,1.933052,1.475519,1.712104,1.59538,1.35311,1.307395
2015-09-25,1.931742,1.476554,1.724533,1.593535,1.352633,1.306161
2015-09-28,1.883109,1.442302,1.681697,1.571651,1.33571,1.29809
2015-09-29,1.884093,1.443364,1.675683,1.572612,1.336692,1.298674
2015-09-30,1.920267,1.468589,1.709044,1.591439,1.351321,1.306715
2015-10-01,1.925621,1.474961,1.716083,1.59439,1.355041,1.308137
2015-10-02,1.953489,1.499389,1.739663,1.610404,1.370278,1.315619
2015-10-05,1.98857,1.529393,1.77472,1.624826,1.384163,1.320314
2015-10-06,1.981903,1.527268,1.765937,1.622483,1.383782,1.319727
2015-10-07,1.998515,1.546386,1.785026,1.630537,1.394034,1.322981
2015-10-08,2.01611,1.559662,1.797628,1.638016,1.400257,1.325578
2015-10-09,2.017204,1.562052,1.799711,1.638465,1.40147,1.325727
2015-10-12,2.019607,1.559396,1.802119,1.640762,1.401012,1.327112
2015-10-13,2.006165,1.543731,1.787795,1.634649,1.392955,1.324805
2015-10-14,1.996766,1.542934,1.775459,1.632516,1.394596,1.324922
2015-10-15,2.026711,1.567362,1.807861,1.64574,1.406593,1.329743
2015-10-16,2.034907,1.569486,1.815685,1.649471,1.407526,1.331153
2015-10-19,2.037312,1.565769,1.814315,1.650637,1.405532,1.331624
2015-10-20,2.034688,1.56391,1.809412,1.648315,1.403639,1.330174
2015-10-21,2.021465,1.554351,1.808919,1.643116,1.399547,1.32865
2015-10-22,2.056437,1.575327,1.837296,1.661201,1.411761,1.336414
2015-10-23,2.078841,1.589931,1.856605,1.670367,1.418145,1.339431
2015-10-26,2.073923,1.585152,1.853139,1.668709,1.416202,1.338969
2015-10-27,2.069879,1.575327,1.845953,1.666911,1.411072,1.338307
2015-10-28,2.093922,1.588603,1.86626,1.676709,1.416605,1.341515
2015-10-29,2.093158,1.581169,1.859181,1.673996,1.410619,1.339473
