Price,Close,High,Low,Open,Volume
Ticker,VTI,VTI,VTI,VTI,VTI
Date,,,,,
2001-06-15,35.812129974365234,36.030869387919886,35.49688693999361,35.657724671895885,1067400
2001-06-18,35.58373260498047,35.97295953324934,35.58373260498047,35.90862298259221,282600
2001-06-19,35.683441162109375,36.133787073387914,35.53547081846701,36.12413720704851,1777600
2001-06-20,36.059810638427734,36.075895389563094,35.62554935384608,35.62554935384608,476000
2001-06-21,36.349327087402344,36.494080063154456,35.947232761214266,36.027651626451885,240400
2001-06-22,36.117713928222656,36.317153561988405,35.94722635696271,36.317153561988405,180600
2001-06-25,35.885528564453125,36.240255623196326,35.7242887686313,36.18220919828751,30400
2001-06-26,35.792015075683594,35.97260534973279,35.4921089077053,35.50500838873199,146600
2001-06-27,35.79523849487305,36.01452473902037,35.624324686702565,35.85973343595931,114000
2001-06-28,36.23381042480469,36.56273855579475,36.053222624286555,36.053222624286555,357400
2001-06-29,36.44020080566406,36.64013907633231,36.08869916468908,36.13384611930377,215000
2001-07-02,36.536956787109375,36.743343631006276,36.31121948512353,36.31121948512353,290000
2001-07-03,36.51759719848633,36.55307015906726,36.38538181295029,36.488575209097185,56800
2001-07-05,36.10159683227539,36.420853466042615,36.10159683227539,36.40472849896666,627600
2001-07-06,35.150272369384766,35.82103045094799,35.150272369384766,35.795231495428524,777000
2001-07-09,35.376033782958984,35.53727368618182,35.24704382864126,35.28896531776195,850000
2001-07-10,34.90842056274414,35.57272782494845,34.90842056274414,35.556605319358894,218000
2001-07-11,34.95357894897461,34.995500429610104,34.58917772716556,34.972926946140966,47200
2001-07-12,35.782325744628906,35.82424719475588,35.29215797730999,35.29538100094203,64800
2001-07-13,35.95325469970703,36.033874610435795,35.56950559765874,35.60175306988536,430000
2001-07-16,35.53725814819336,35.97260766480727,35.498562162947394,35.97260766480727,46400
2001-07-17,35.95649337768555,35.95649337768555,35.388928309021125,35.47277373583327,183400
2001-07-18,35.58238220214844,35.82424179556268,35.44371839716769,35.65010505338867,54400
2001-07-19,35.782325744628906,36.19509911928133,35.6339854668834,36.03708484999294,18600
2001-07-20,35.78557205200195,35.88876545571271,35.63400620210573,35.79524604917408,11600
2001-07-23,35.16640853881836,35.92100977581735,35.16640853881836,35.87586281943235,52000
2001-07-24,34.67945098876953,35.16317031218683,34.440816811440975,35.0438519933607,102400
2001-07-25,35.11802673339844,35.13092621182972,34.65365535116805,34.7310497614318,519200
2001-07-26,35.5662841796875,35.5662841796875,34.95357229601451,35.04709169839364,65000
2001-07-27,35.62754821777344,35.7436386132966,35.38891153612941,35.5920752640243,208000
2001-07-30,35.59852981567383,35.73074765851136,35.44374095515502,35.73074765851136,25600
2001-07-31,35.74363327026367,36.0661128304515,35.604969421293745,35.63399140075523,119200
2001-08-01,35.8984375,36.09837578520499,35.77911913394344,35.859739053091864,237400
2001-08-02,36.01129913330078,36.24671034209365,35.8758582812785,36.230585376713925,62200
2001-08-03,35.885528564453125,35.98872193536613,35.64689435552755,35.98872193536613,17600
2001-08-06,35.472740173339844,35.85971453655617,35.414693772825096,35.85971453655617,30400
2001-08-07,35.53725814819336,35.582405104530054,35.408268250274006,35.440515724753844,29200
2001-08-08,34.89229965209961,35.61465589141834,34.86005217684825,35.42439160488338,54400
2001-08-09,34.995506286621094,34.995506286621094,34.7020509524082,34.8568398762956,56200
2001-08-10,35.13739013671875,35.230909551132385,34.55370262848455,35.02129724022769,114200
2001-08-13,35.19865798950195,35.29862590420633,35.05999162701294,35.22767998009687,34200
2001-08-14,35.121246337890625,35.44050037956074,35.05674895653273,35.32763303758883,38600
2001-08-15,34.81813049316406,35.27605103579078,34.81813049316406,35.27605103579078,49800
2001-08-16,34.92454147338867,34.92454147338867,34.5375644793077,34.792323657155215,42800
2001-08-17,34.3924560546875,34.763308153850545,34.29248568757949,34.737509190704955,84600
2001-08-20,34.63431930541992,34.650441813775025,34.40858204552534,34.42470701420524,71800
2001-08-21,34.15060806274414,34.924560001170214,34.15060806274414,34.69882268645302,69800
2001-08-22,34.466617584228516,34.55368845103396,34.09254254038278,34.36987518372959,326800
2001-08-23,34.42148208618164,34.527900976413896,34.344087647978554,34.47308001853359,31000
2001-08-24,35.05030059814453,35.05030059814453,34.44403751241058,34.50530940988119,52400
2001-08-27,34.92454147338867,35.05353134442492,34.82779660978741,34.956788941147735,75600
2001-08-28,34.340858459472656,34.876175878444066,34.340858459472656,34.876175878444066,61600
2001-08-29,34.01838684082031,34.489206962619676,33.95711736367888,34.489206962619676,90000
2001-08-30,33.50886535644531,34.06675383549722,33.347625513429776,33.94098695477108,111800
2001-08-31,33.6507568359375,33.899067587390384,33.483068471326064,33.58626187885423,69800
2001-09-04,33.4733772277832,34.205404700858274,33.4733772277832,33.64751401425498,71600
2001-09-05,33.42500686645508,33.576572653217966,33.06060338926164,33.48950179428772,45800
2001-09-06,32.7478141784668,33.347626611053165,32.7478141784668,33.347626611053165,90600
2001-09-07,32.08671569824219,32.78972122602366,32.08671569824219,32.58333450780559,133200
2001-09-10,32.32858657836914,32.44145396962023,31.84486707844342,32.02223187921269,75200
2001-09-17,30.793582916259766,31.3127753803838,30.393708815430408,30.393708815430408,410000
2001-09-18,30.400157928466797,30.958048849654467,30.36146194201252,30.78068404399012,318400
2001-09-19,29.990610122680664,30.65169444822447,29.08766603808298,30.474329640788415,257200
2001-09-20,29.02318000793457,29.63589207794495,29.02318000793457,29.50689967473348,218200
2001-09-21,28.55556869506836,29.023163116707934,27.99122941224348,28.055724346151003,223200
2001-09-24,29.57663917541504,29.757871759289166,29.210937006066533,29.45042327320145,578000
2001-09-25,29.854948043823242,29.981163886805106,29.450409452443523,29.757857794249063,190000
2001-09-26,29.62516975402832,30.049125398146295,29.537788037555,30.049125398146295,244200
2001-09-27,29.919679641723633,30.06207804651559,29.372745027979146,29.644593834464008,406200
2001-09-28,30.7287654876709,30.7287654876709,30.21095633051317,30.21095633051317,365800
2001-10-01,30.450420379638672,30.615472776781527,30.19798875407137,30.486019964691188,922000
2001-10-02,30.82584571838379,30.854971316567894,30.42130706066222,30.437489594614288,983400
2001-10-03,31.369535446166992,31.65109514812967,30.534567338918116,30.534567338918116,722600
2001-10-04,31.473125457763672,32.0330083646544,31.47312545776367,31.77733949137789,579000
2001-10-05,31.489295959472656,31.57020370606009,31.045920619294467,31.47311342251178,338000
2001-10-08,31.278919219970703,31.486042747064324,31.16888345732941,31.21419157456194,726800
2001-10-09,31.071800231933594,31.27892378928441,31.039437639055194,31.262741258291427,466400
2001-10-10,31.809680938720703,31.829098002289655,31.117111021539838,31.117111021539838,665600
2001-10-11,32.39220428466797,32.44722339497758,32.18508077852286,32.28217100226267,540200
2001-10-12,32.146240234375,32.333946645869624,31.631666102050982,32.18507434081771,353400
2001-10-15,32.19157028198242,32.21746134999769,31.829102737093073,31.974738142847862,458600
2001-10-16,32.37281799316406,32.56052462059153,32.136568676840966,32.16893129247449,1283000
2001-10-17,31.715839385986328,32.68996942990634,31.715839385986325,32.61877021173755,516200
2001-10-18,31.550765991210938,31.806434619427296,31.418078647186306,31.719055389860543,476600
2001-10-19,31.638164520263672,31.74496086452222,31.230388804113506,31.42780389460082,536800
2001-10-22,32.110652923583984,32.17861510492656,31.589607064183507,31.61873265514144,449800
2001-10-23,31.990924835205078,32.41811766951423,31.958562228036392,32.26601069980189,397600
2001-10-24,31.97473907470703,32.16568015139104,31.848523200839384,32.039464277523386,445000
2001-10-25,32.42781448364258,32.46017954822149,31.51841246463218,31.715827506846274,773600
2001-10-26,32.60256576538086,32.73525557718773,32.35660813766725,32.443987366361576,308000
2001-10-29,31.845277786254883,32.492539519840925,31.845277786254883,32.492539519840925,339800
2001-10-30,31.32099723815918,31.644628129182287,31.12358219710646,31.644628129182287,436800
2001-10-31,31.359827041625977,31.761128568225157,31.359827041625977,31.50545992340014,227400
2001-11-01,32.02003860473633,32.058872728345726,31.11063419419794,31.537826837654183,343200
2001-11-02,32.071834564208984,32.19805046832137,31.780566143523167,31.780566143523167,308000
2001-11-05,32.531394958496094,32.64143080923816,32.43107011417092,32.622013734622755,241400
2001-11-06,33.00387954711914,33.01358807884971,32.36308929271595,32.49901367515949,388000
2001-11-07,32.94564437866211,33.24985590976177,32.90680776083466,33.01036960593204,154800
2001-11-08,32.965057373046875,33.492575070424266,32.93916629769969,33.18836357697584,128200
2001-11-09,33.03623962402344,33.09449327907358,32.79351647283243,32.95533190695976,207400
2001-11-12,32.97797775268555,33.05241145113912,32.382495819522156,32.680238020657335,368400
2001-11-13,33.560508728027344,33.61876236342441,33.29513160435334,33.39869334849181,153400
2001-11-14,33.767662048339844,33.9327145726316,33.473159081342075,33.9327145726316,207800
2001-11-15,33.66084289550781,33.85178389763037,33.53462707092677,33.722331073440074,203800
2001-11-16,33.64790344238281,33.76441075828247,33.369580684301155,33.738519694947506,163800
2001-11-19,33.990962982177734,33.990962982177734,33.68351452482093,33.81943895002445,273800
2001-11-20,33.74824142456055,34.05245536494805,33.74500442310083,34.02980129294741,84000
2001-11-21,33.541107177734375,33.78706735967894,33.41812832131603,33.78706735967894,128600
2001-11-23,33.952117919921875,34.0103691098897,33.59288743380711,33.59288743380711,90800
2001-11-26,34.15925216674805,34.227214378722316,33.8744553137795,34.08805295350591,139000
2001-11-27,34.06538391113281,34.41814035193087,33.78706118302268,34.143054623665954,241400
2001-11-28,33.346927642822266,33.94888130371021,33.346927642822266,33.94888130371021,207600
2001-11-29,33.858272552490234,33.858272552490234,33.369589102469924,33.59936679204162,170400
2001-11-30,33.74824142456055,33.913293931484475,33.74824142456055,33.78060403183166,331800
2001-12-03,33.51522445678711,33.625260277069096,33.37930003388745,33.550824063133476,263800
2001-12-04,33.95535659790039,33.95535659790039,33.54434640302774,33.64467120125715,184600
2001-12-05,34.79030227661133,34.89386400787978,34.236894043666844,34.28867367474785,201000
2001-12-06,34.72559356689453,34.91977159634935,34.63497484864852,34.85504394045934,275800
2001-12-07,34.651161193847656,34.74501445338761,34.36636688390798,34.74501445338761,173400
2001-12-10,33.9974250793457,34.50228846422464,33.96506001591896,34.4343262754223,346800
2001-12-11,33.91004943847656,34.30164257889456,33.82914170361892,34.14306410992386,254400
2001-12-12,33.890621185302734,34.042728071683584,33.560516353347005,34.02978254208656,315400
2001-12-13,33.38576889038086,33.748233962243894,33.33398675491007,33.651146161898346,111000
2001-12-14,33.53787612915039,33.60907533675203,33.269264303801016,33.350172045328634,192400
2001-12-17,33.783836364746094,33.91005224403788,33.53787613907898,33.560530207949085,81600
2001-12-18,34.133358001708984,34.194848674683826,34.01685065770839,34.11070393310377,324600
2001-12-19,34.288692474365234,34.39549126272706,33.9035733867725,33.9812441105321,112200
2001-12-20,33.98124313354492,34.32752808385579,33.98124313354492,34.272511425653995,131800
2001-12-21,34.16245651245117,34.253072715013694,34.013586684083265,34.029769207015,338200
2001-12-24,34.23816680908203,34.27714605746024,34.22842199698748,34.23816680908203,123200
2001-12-26,34.40708541870117,34.63447512520223,34.15695946771842,34.15695946771842,94600
2001-12-27,34.60523223876953,34.61173043178756,34.439563013492545,34.498034358982395,94400
2001-12-28,34.709190368652344,34.84237609970732,34.64747238836835,34.73842728843753,220000
2001-12-31,34.23491668701172,34.74166672743011,34.23491668701172,34.74166672743011,137600
2002-01-02,34.5142822265625,34.54351666425957,33.981544327402815,34.43307215073529,1627600
2002-01-03,34.88459777832031,34.88459777832031,34.54676358674332,34.582496216124945,354400
2002-01-04,35.115230560302734,35.21593272315896,34.8521107506377,35.01777997221745,487200
2002-01-07,34.887847900390625,35.32638179947579,34.874853991294096,35.32638179947579,760400
2002-01-08,34.787139892578125,34.95930730049302,34.709178929403485,34.95930730049302,278600
2002-01-09,34.670204162597656,35.2094377384728,34.58899409262639,34.80663648534905,219200
2002-01-10,34.644203186035156,34.77413974430056,34.54350105225427,34.644203186035156,281000
2002-01-11,34.355125427246094,34.757926876554365,34.34538061063687,34.757926876554365,80000
2002-01-14,34.08549118041992,34.335617109228274,34.08549118041992,34.335617109228274,442600
2002-01-15,34.319400787353516,34.40386001489717,34.08226612175125,34.23819065888289,271800
2002-01-16,33.750911712646484,34.12122950078349,33.750911712646484,34.05950904331562,346400
2002-01-17,34.10173416137695,34.1244728821613,33.89708319598315,34.075746343813506,212000
2002-01-18,33.78662872314453,34.08223200614996,33.702169580142716,34.08223200614996,215800
2002-01-22,33.52353286743164,34.05952009630583,33.49104931866203,34.05952009630583,140000
2002-01-23,33.812625885009766,33.89383596060447,33.442308138564705,33.604728289754114,42000
2002-01-24,33.9620475769043,34.14070821923957,33.93281066700641,34.0270146326018,50800
2002-01-25,34.01726150512695,34.11796116033809,33.812610620880186,33.92955327521156,47000
2002-01-28,33.991302490234375,34.13098397465121,33.81588836015259,34.092002230743326,439400
2002-01-29,33.146705627441406,34.1309713731072,33.08498517529243,34.10823265047362,117800
2002-01-30,33.45853805541992,33.51051367306743,32.623698904044254,33.19866492385011,300800
2002-01-31,33.936065673828125,33.936065673828125,33.562498842668795,33.669696733740864,237400
2002-02-01,33.73789978027344,34.00101952120841,33.66318545175668,34.00101952120841,199200
2002-02-04,32.922550201416016,33.718410092045815,32.886817585027174,33.718410092045815,183000
2002-02-05,32.80562210083008,33.1207175969866,32.63345713365216,32.955048345519124,204800
2002-02-06,32.58797073364258,32.92255576332281,32.48727105862578,32.727652127214675,304200
2002-02-07,32.451534271240234,32.83809239771426,32.451534271240234,32.49051350645859,198200
2002-02-08,32.91606521606445,32.92581002764932,32.46128834153866,32.53275359760716,160600
2002-02-11,33.37085723876953,33.41308560091774,32.9550594218383,32.99729026232222,381200
2002-02-12,33.28961944580078,33.452039519743664,33.162929508058376,33.29611515829169,271000
2002-02-13,33.59825134277344,33.67621236496105,33.354620979892935,33.354620979892935,91800
2002-02-14,33.55274963378906,33.82886334991355,33.439056042247735,33.73465938025519,110200
2002-02-15,33.188926696777344,33.63720781371662,33.140200165153374,33.63720781371662,51600
2002-02-19,32.571739196777344,33.12396925152862,32.52626174828825,33.12396925152862,181000
2002-02-20,32.9777717590332,32.9777717590332,32.30535273091611,32.6464358882462,121400
2002-02-21,32.451534271240234,33.07522681807275,32.451534271240234,32.89656372887568,46200
2002-02-22,32.68867874145508,32.87383761470749,32.334604001405744,32.419063173971615,47600
2002-02-25,33.2701416015625,33.328612952359094,32.85759552751717,32.85759552751717,146000
2002-02-26,33.3806037902832,33.45531570245562,33.039520342242305,33.36111167891732,51400
2002-02-27,33.26364517211914,33.7151729631128,33.101225032097396,33.302624419590174,2348200
2002-02-28,33.34159851074219,33.65344481077632,33.29612108021642,33.4260576581475,161200
2002-03-01,34.00752639770508,34.00752639770508,33.41631724475668,33.419563862839865,304800
2002-03-04,34.644203186035156,34.67343761051967,34.01076339386645,34.10821643214893,302600
2002-03-05,34.44931411743164,34.79364403547874,34.40058757773909,34.64421779786708,136600
2002-03-06,34.94956970214844,35.02428406806061,34.44606868071733,34.514284852201484,236600
2002-03-07,34.80339431762695,35.111991653622546,34.67345768413691,35.07301239841014,74600
2002-03-08,35.063262939453125,35.30364406864635,34.933326323176985,35.27765624972416,371200
2002-03-11,35.176971435546875,35.30690810680975,34.887863643113306,35.082767410839686,55600
2002-03-12,35.10873794555664,35.18344982185165,34.75466075274856,34.92032998895545,73000
2002-03-13,34.78064727783203,35.082748825182264,34.71568021578589,35.082748825182264,344400
2002-03-14,34.75141143798828,34.87484984221766,34.69294009317764,34.76440286720446,57000
2002-03-15,35.0567626953125,35.13147705076054,34.822877295360854,34.87160383340656,60000
2002-03-18,35.0827522277832,35.306892826750065,34.93982170341769,35.277655911159485,378600
2002-03-19,35.245155334472656,35.355599792925254,35.1542004914332,35.29388185133911,97200
2002-03-20,34.67667770385742,35.08272779406653,34.67667770385742,35.08272779406653,267600
2002-03-21,34.829368591308594,34.89108902583242,34.39083479241335,34.74166034452904,70800
2002-03-22,34.69294357299805,34.88784724913821,34.61498011987422,34.822877704868354,80800
2002-03-25,34.17172622680664,34.75157017423668,34.17172622680664,34.725509157757386,294400
2002-03-26,34.4095458984375,34.65386247606567,34.2434124150784,34.26947096118468,88800
2002-03-27,34.61477279663086,34.676664638510296,34.35742570788291,34.45840909619939,63200
2002-03-28,34.56591796875,34.87538471452909,34.56591796875,34.644098596626876,637200
2002-04-01,34.58869934082031,34.68316868012064,34.22059673070456,34.530063284886175,3147600
2002-04-02,34.36393356323242,34.53006949916412,34.36067779893379,34.50726672249242,1023600
2002-04-03,33.98931884765625,34.41606013181756,33.87856319937947,34.41606013181756,103600
2002-04-04,34.09355545043945,34.171736037006504,33.90135850537191,34.0414334025174,103200
2002-04-05,34.038177490234375,34.28249401468257,33.966510912078974,34.28249401468257,91800
2002-04-08,34.122886657714844,34.122886657714844,33.67008673764548,33.7645561254371,155000
2002-04-09,33.94371032714844,34.22060439431788,33.89810477179929,34.20431563084331,74000
2002-04-10,34.3443717956543,34.3443717956543,33.98604156269865,33.9925555733422,39800
2002-04-11,33.56909942626953,34.302049173696226,33.56909942626953,34.302049173696226,95000
2002-04-12,33.83294677734375,33.875294073032606,33.56908577090592,33.748249700650256,79000
2002-04-15,33.6309814453125,33.930678254434625,33.510453557105755,33.86226744424866,78200
2002-04-16,34.33460998535156,34.36718501911221,33.953476871188855,33.96324913278547,77600
2002-04-17,34.282501220703125,34.49098449989583,34.204320612335046,34.35090956368979,56800
2002-04-18,34.24991226196289,34.41278991300335,33.80037083980488,34.26945678478671,71600
2002-04-19,34.262943267822266,34.36718486658315,34.19127670267744,34.36718486658315,36400
2002-04-22,33.77756881713867,34.15544368356829,33.715674513069665,34.15544368356829,66000
2002-04-23,33.598388671875,33.87528007456089,33.552783146035665,33.81338828110165,90800
2002-04-24,33.32476043701172,33.80361852902484,33.32476043701172,33.61793815060319,53000
2002-04-25,33.380157470703125,33.412732514845096,33.16190194110371,33.24334079411692,77600
2002-04-26,32.75794982910156,33.49415745031956,32.75794982910156,33.487643438324504,133600
2002-04-29,32.60809326171875,32.94036493954856,32.542943219363586,32.88498466970039,204000
2002-04-30,33.02508544921875,33.106524308816134,32.5755438389552,32.73842155814998,109400
2002-05-01,33.298702239990234,33.298702239990234,32.640675239511566,33.02506653608678,123400
