Price,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2010-09-09,76.31312561035156,77.20188905074203,76.17755133143176,77.20188905074203,26500
2010-09-10,76.65959167480469,76.71984818664832,76.29806409649743,76.58427390818878,8600
2010-09-13,77.62371063232422,77.68396717347457,77.20192633703181,77.54839282907629,33750
2010-09-14,77.60860443115234,77.94000946919998,77.11149687408088,77.4579631655049,59400
2010-09-15,77.80442810058594,77.86467885496795,77.12655683299674,77.29225933689368,9250
2010-09-16,77.77433013916016,77.81951965913962,77.35254021596431,77.59356056648546,59550
2010-09-17,77.84964752197266,78.24130343466888,77.5935601685195,78.24130343466888,49350
2010-09-20,79.1149673461914,79.1149673461914,77.92492743585915,78.13581942070272,19000
2010-09-21,78.87399291992188,79.41629019381502,78.54258775334742,79.09994628645805,19250
2010-09-22,78.45218658447266,79.11499098435465,78.30154530287858,78.75345765490617,18100
2010-09-23,77.80442810058594,78.58773962493768,77.6688538470681,77.8194893525874,33350
2010-09-24,79.39319610595703,79.43863681392858,78.65106528091627,78.71164903982151,24100
2010-09-27,79.01461029052734,79.49927491548208,79.01461029052734,79.49927491548208,15000
2010-09-28,79.5295181274414,79.5295181274414,78.3178716627784,78.99942460464699,49850
2010-09-29,79.15087127685547,79.45378431074607,78.9236908346267,79.19631198736968,15900
2010-09-30,79.02975463867188,80.02936417676085,78.72684143188363,79.6658671730972,44750
2010-10-01,79.30233001708984,79.63553492933181,78.87825523975316,79.574951167545,17100
2010-10-04,78.63591766357422,79.71125917915654,78.37844535063917,79.71125917915654,88700
2010-10-05,80.36254119873047,80.42311919684761,79.37807506509452,79.52952872676767,19850
2010-10-06,80.2262191772461,80.48369152097348,79.98388988649666,80.36252976439178,276900
2010-10-07,80.18080139160156,80.65031705438494,79.7567264559183,80.65031705438494,49900
2010-10-08,80.78661346435547,80.83204840587264,80.0141905706301,80.28680599731985,61550
2010-10-11,80.65029907226562,80.90777143221261,80.4836965910828,80.81690155344845,14200
2010-10-12,81.11985778808594,81.2107277151951,80.0748074056149,80.5594662754953,42050
2010-10-13,81.60445404052734,81.99823690354823,81.21066539992144,81.46814347686916,74450
2010-10-14,81.30155181884766,81.64989979938288,80.87747702125448,81.55902415236186,19100
2010-10-15,81.4530029296875,81.84679161032723,80.81689075300342,81.81649972892528,54950
2010-10-18,82.04368591308594,82.1194185106821,81.36213875540864,81.4984493424613,22850
2010-10-19,80.74117279052734,81.54388751413674,80.28680029726759,81.1349557367547,38550
2010-10-20,81.60445404052734,81.90736704616612,80.98348497888114,80.98348497888114,22800
2010-10-21,81.72564697265625,82.36176510507605,81.2561371234,81.98312514788888,29400
2010-10-22,81.92252349853516,81.93766655138113,81.7407779764535,81.90738044568917,24850
2010-10-25,82.16484832763672,82.75552557553229,82.13455644600289,82.55863123370521,29600
2010-10-26,82.14970397949219,82.21028196421841,81.69533153973924,81.72562342089515,15000
2010-10-27,81.8922348022461,81.9528185711597,81.19553879249821,81.58932173526425,17150
2010-10-28,81.95281982421875,82.40718654284566,81.60447181401857,82.36175160425887,19250
2010-10-29,82.01342010498047,82.10429000044799,81.78623381113677,81.86196064988886,13400
2010-11-01,82.05884552001953,82.86156031719841,81.60447876270293,82.48292038983678,51550
2010-11-02,82.6949462890625,82.86154875827499,82.43747394761483,82.71009511949235,26100
2010-11-03,83.04331970214844,83.04331970214844,82.02856159398453,82.86156835951209,31850
2010-11-04,84.6032943725586,84.66387813902037,83.86115767736688,83.9823252102904,49000
2010-11-05,84.93650817871094,85.04252689229543,84.5730113195737,84.73961380594548,48300
2010-11-08,84.83050537109375,84.87594610109262,84.4367223024944,84.72448663040977,43400
2010-11-09,84.16404724121094,85.04249427696685,83.90657497199001,84.95161865263833,35700
2010-11-10,84.4821548461914,84.51244673946431,83.54312926508288,84.17924746863812,28200
2010-11-11,84.20951080322266,84.27009457337881,83.61883348816596,83.8157278523803,24000
2010-11-12,83.16447448730469,83.95204623968581,82.83126949810082,83.60369819533035,39450
2010-11-15,83.08876037597656,83.69458089375904,83.02817659092199,83.52798415124059,202750
2010-11-16,81.75593566894531,82.55865049799809,81.39244455969339,82.55865049799809,32850
2010-11-17,81.81651306152344,82.13456920169504,81.6196186891182,81.83165611589926,42450
2010-11-18,83.02816009521484,83.24019752319134,82.60408523926185,82.60408523926185,26100
2010-11-19,83.22505950927734,83.25535139762098,82.57379835385625,82.92214640342779,20250
2010-11-22,83.14932250976562,83.14932250976562,82.22544024981036,82.86155249448277,25350
2010-11-23,81.98311614990234,82.27088040584987,81.725638002929,82.2102966327283,142400
2010-11-24,83.04331970214844,83.13418959587926,82.49807722941408,82.49807722941408,30100
2010-11-26,82.57376098632812,82.84638208046339,82.40715856462498,82.51317723705709,32650
2010-11-29,82.4980697631836,82.66467225672874,81.52875246719749,82.05884605794401,46000
2010-11-30,81.92252349853516,82.43747395908815,81.64990232661968,81.75592102929949,91950
2010-12-01,83.7702865600586,83.86115643081455,83.20989539499612,83.24018727777673,33350
2010-12-02,84.86078643798828,84.89107832825997,83.861177169372,83.861177169372,60650
2010-12-03,85.07283020019531,85.16370587774851,84.5427365251043,84.55788536015704,184100
2010-12-06,84.96678924560547,85.13339172209112,84.81533560021101,84.93650313859557,64150
2010-12-07,84.99710083007812,85.86039951960397,84.96680893846121,85.83010762798705,109000
2010-12-08,85.34544372558594,85.37573561536016,84.78505820873094,85.11826321866013,69050
2010-12-09,85.66349792480469,85.83009463710103,85.31514989031592,85.83009463710103,54850
2010-12-10,86.17845153808594,86.23902953673469,85.7392278267578,85.93612221073022,73950
2010-12-13,86.22386169433594,86.66308527939864,86.19356981492625,86.57220964116956,77050
2010-12-14,86.26933288574219,86.60253792171771,86.07244425319999,86.42079234645273,59650
2010-12-15,85.8906478881836,86.48132503143314,85.75433733377335,86.13297712073687,43600
2010-12-16,86.39048767089844,86.45107144621792,85.66349969982504,85.99669890890858,60600
2010-12-17,86.51166534423828,86.58739218851234,86.1936091317345,86.32991976246296,59150
2010-12-20,86.69339752197266,86.89028611800441,86.29960877473596,86.76912434949153,72600
2010-12-21,87.22349548339844,87.31437114754812,86.9205823804864,86.98116615658618,76200
2010-12-22,87.54151153564453,87.54151153564453,87.26889044567984,87.34461724231798,108250
2010-12-23,87.4052505493164,87.48097738889156,87.20836192193853,87.42039938378394,57400
2010-12-27,87.47064971923828,87.50107447676403,87.0294152826449,87.07505822296969,71800
2010-12-28,87.56192779541016,87.65321947195896,87.33370731009163,87.65321947195896,56650
2010-12-29,87.63804626464844,87.82062971144428,87.63804626464844,87.72933798804635,53600
2010-12-30,87.50109100341797,87.6836744072746,87.39458691985357,87.57717032371019,78900
2010-12-31,87.59236145019531,87.59236145019531,87.24241871710971,87.37935333475502,145750
2011-01-03,88.41395568847656,88.74868599262996,88.17051705019273,88.20094760548257,119200
2011-01-04,88.33792114257812,88.67264579024679,87.86625603372282,88.67264579024679,108350
2011-01-05,88.80957794189453,88.85522669568141,88.03361877596593,88.14012286140638,717750
2011-01-06,88.65743255615234,88.94651425000652,88.41399381289688,88.88565311318328,72450
2011-01-07,88.47484588623047,88.90086219227646,87.85103380779019,88.7791399310994,82250
2011-01-10,88.39877319335938,88.45963432850732,87.85104038913985,88.15533445680494,124500
2011-01-11,88.68783569335938,88.88562562080213,88.33789297091948,88.74869681135822,131700
2011-01-12,89.4790267944336,89.55510030179919,89.08343526967396,89.25080046830023,107350
2011-01-13,89.35731506347656,89.5703232308019,89.12909451450109,89.52468028181427,96050
2011-01-14,89.99632263183594,90.02674738744935,89.20514549306398,89.23557605271318,193400
2011-01-18,90.14848327636719,90.20934440488122,89.79854049346653,89.96590569486177,194900
2011-01-19,89.25082397460938,90.14850552763681,89.0225975883672,90.10286257200362,111950
2011-01-20,89.144287109375,89.29643410825423,88.49004456692954,89.06821360993538,103450
2011-01-21,89.34207153320312,89.87459176585621,89.25077986301892,89.69201422952304,117950
